[2026-04-16 23:18:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:18:39] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:19:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 200, 'op': 0, 'd': {'user': {'id': '264491273631563776'}, 'status': 'dnd', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'dnd', 'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 23:19:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:19:10] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:19:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 200.
[2026-04-16 23:19:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:19:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 201, 'op': 0, 'd': {'user': {'id': '335748598547349505'}, 'status': 'idle', 'processed_at_timestamp': 1776370767814, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle'}, 'activities': []}}
[2026-04-16 23:19:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:19:29] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:19:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 202, 'op': 0, 'd': {'user': {'id': '305851093919858689'}, 'status': 'dnd', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 23:19:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:19:44] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:19:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 202.
[2026-04-16 23:19:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:20:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 203, 'op': 0, 'd': {'member': {'user': {'username': 'tjmnoob', 'public_flags': 128, 'primary_guild': {'tag': 'VOLT', 'identity_guild_id': '153919886471593984', 'identity_enabled': True, 'badge': 'c341bca87a95b8179c00eb10cb6e460f'}, 'id': '274077637268471810', 'global_name': 'TJM', 'display_name_styles': None, 'display_name': 'TJM', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7b6dfa42d5567db7970a3ccbd6049afa'}, 'roles': ['1367631761735159882', '1367631761735159884', '1367631761735159885'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-10T15:35:36.347000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '274077637268471810', 'suppress': False, 'session_id': 'ff9b62332a54de858937de6f0a0ae7a6', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1367631761735159881', 'discoverable': True, 'deaf': False, 'channel_id': '1367631762263506978'}}
[2026-04-16 23:20:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:20:03] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2026-04-16 23:20:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 203.
[2026-04-16 23:20:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:20:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 204, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776370836771, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 8 - 9', 'created_at': 1776370836771, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 23:20:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:20:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:21:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 205, 'op': 0, 'd': {'user': {'id': '264491273631563776'}, 'status': 'dnd', 'processed_at_timestamp': 1776370758436, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-04-16 23:21:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:21:10] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:21:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 206, 'op': 0, 'd': {'user': {'id': '238216099370369027'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776361761123}, 'session_id': '11029a68f76e8e5704ac90825b8994c8', 'name': 'World of Tanks', 'id': 'd9c1122da8f24f78', 'created_at': 1776361760791, 'content_classification': {'loaded': True, 'data': None}, 'application_id': '1402418078813523999'}]}}
[2026-04-16 23:21:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:21:13] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:21:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 206.
[2026-04-16 23:21:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:21:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 207, 'op': 0, 'd': {'user': {'id': '270278939308589073'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {}, 'activities': []}}
[2026-04-16 23:21:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:21:16] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:21:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 208, 'op': 0, 'd': {'user': {'id': '335748598547349505'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {}, 'activities': []}}
[2026-04-16 23:21:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:21:18] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:21:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 208.
[2026-04-16 23:21:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:22:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 209, 'op': 0, 'd': {'user': {'id': '306843397379981313'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {}, 'activities': []}}
[2026-04-16 23:22:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:04] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 210, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:22:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:15] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 211, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1494345037247545404', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:22:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:15] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 212, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1367631761735159881', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:22:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:15] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 213, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776370935658, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 9 - 9', 'created_at': 1776370935658, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 23:22:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:17] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 214, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776370952357, 'guild_id': '1494345037247545404', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:22:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:33] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 215, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776370952357, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:22:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:33] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 216, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776370952357, 'guild_id': '1367631761735159881', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:22:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:22:33] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:22:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 216.
[2026-04-16 23:22:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:23:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 217, 'op': 0, 'd': {'user': {'username': 'bastos5', 'public_flags': 64, 'primary_guild': None, 'id': '335748598547349505', 'global_name': '4gloante', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a1c335db9dbddfaf66cbf97801e18b30'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'online'}, 'activities': []}}
[2026-04-16 23:23:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:23:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:23:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 218, 'op': 0, 'd': {'user': {'id': '335748598547349505'}, 'status': 'idle', 'processed_at_timestamp': 1776370988501, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle'}, 'activities': []}}
[2026-04-16 23:23:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:23:09] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:23:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 218.
[2026-04-16 23:23:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:23:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 219, 'op': 0, 'd': {'user': {'id': '238216099370369027'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776361761123}, 'session_id': '11029a68f76e8e5704ac90825b8994c8', 'name': 'World of Tanks', 'id': 'd9c1122da8f24f78', 'created_at': 1776361760791, 'content_classification': {'loaded': True, 'data': None}, 'application_id': '1402418078813523999'}]}}
[2026-04-16 23:23:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:23:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 220, 'op': 0, 'd': {'user': {'id': '335748598547349505'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'online'}, 'activities': []}}
[2026-04-16 23:23:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:23:59] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:23:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 220.
[2026-04-16 23:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:24:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 221, 'op': 0, 'd': {'user': {'id': '335748598547349505'}, 'status': 'idle', 'processed_at_timestamp': 1776371039343, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle'}, 'activities': []}}
[2026-04-16 23:24:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:24:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:24:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 222, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776371051768, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 10 - 9', 'created_at': 1776371051768, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 23:24:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:24:13] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:24:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 223, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776370952357, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:24:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:24:16] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:24:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 224, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776370952357, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:24:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:24:16] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:24:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 225, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776370952357, 'guild_id': '1494345037247545404', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:24:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:24:16] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:24:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 225.
[2026-04-16 23:24:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:25:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 226, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:25:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:25:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:25:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 227, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1367631761735159881', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:25:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:25:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:25:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 228, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1494345037247545404', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:25:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:25:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:25:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 229, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776371104745, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:25:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:25:06] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:25:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 230, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776371104745, 'guild_id': '1494345037247545404', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:25:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:25:06] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:25:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 231, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776371104745, 'guild_id': '1367631761735159881', 'client_status': {'mobile': 'idle', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 23:25:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:25:06] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 23:25:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 231.
[2026-04-16 23:25:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 23:25:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 232, 'op': 0, 'd': {'user': {'id': '534010447469346826'}, 'status': 'online', 'processed_at_timestamp': 1776371144308, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'I stopped time.', 'session_id': '846096605bde4f8b36995ad409a03729', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '⌛'}, 'created_at': 1776371144308, 'content_classification': {'loaded': True, 'data': None}}, {'type': 0, 'timestamps': {'start': 1776371133270}, 'state': 'Reviewing with Outplayed.tv', 'session_id': '846096605bde4f8b36995ad409a03729', 'platform': 'desktop', 'name': 'Outplayed', 'id': '169fb94dc34bbafe', 'details': 'Just played Counter-Strike 2', 'created_at': 1776371144308, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Outplayed'], 'assets': {'large_image': 'mp:external/akqcqLeTDJmcZnL5GhUxT5Y9PIWt7wopRBAGYG1lCyc/https/cdn.outplayed.tv/icons/discord-rich-presence-icon.png'}, 'application_id': '1269966250008907827'}]}}
[2026-04-16 23:25:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 23:25:45] [DEBUG   ] discord.client: Dispatching event presence_update
